id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
16,0,75.89.135.190,dc:a6:32:c9:e5:5f,dc:a6:32,0,108.228.41.39,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,237,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
17,0,223.6.226.41,dc:a6:32:c9:e5:5f,dc:a6:32,0,132.55.188.116,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,31,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
18,0,103.203.141.199,dc:a6:32:c9:e5:5f,dc:a6:32,0,65.84.203.102,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,194,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
19,0,105.232.108.235,dc:a6:32:c9:e5:5f,dc:a6:32,0,21.164.109.114,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,115,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
20,0,88.166.99.231,dc:a6:32:c9:e5:5f,dc:a6:32,0,194.127.253.141,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,246,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
21,0,170.179.24.17,dc:a6:32:c9:e5:5f,dc:a6:32,0,104.66.202.152,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,135,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
22,0,217.154.227.86,dc:a6:32:c9:e5:5f,dc:a6:32,0,54.153.79.144,a8:6b:ad:1f:9b:e5,a8:6b:ad,0,68,4,0,0,1703189060331,1703189060331,0,1,66,1703189060331,1703189060331,0,1,66,0,0,0,0,0,66,66.0,0.0,66,66,66.0,0.0,66,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,
23,0,fe80::dc76:86e8:6ce0:d1cb,dc:a6:32:c9:e5:5f,dc:a6:32,0,ff02::16,33:33:00:00:00:16,33:33:00,0,58,6,0,0,1703189063296,1703189077354,14058,9,990,1703189063296,1703189077354,14058,9,990,0,0,0,0,0,110,110.0,0.0,110,110,110.0,0.0,110,0,0.0,0.0,0,88,1757.25,2605.684102660401,7389,88,1757.25,2605.684102660401,7389,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMPV6,Network,0,6,,,,,
24,0,0.0.0.0,dc:a6:32:c9:e5:5f,dc:a6:32,68,255.255.255.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,67,17,4,0,0,1703189063326,1703189076273,12947,3,990,1703189063326,1703189076273,12947,3,990,0,0,0,0,0,330,330.0,0.0,330,330,330.0,0.0,330,0,0.0,0.0,0,4956,6473.5,2146.069080901172,7991,4956,6473.5,2146.069080901172,7991,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,evse,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252",,,
25,0,192.168.137.1,8c:ae:4c:dd:1e:39,8c:ae:4c,67,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,68,17,4,0,0,1703189063335,1703189076281,12946,3,1044,1703189063335,1703189076281,12946,3,1044,0,0,0,0,0,348,348.0,0.0,348,348,348.0,0.0,348,0,0.0,0.0,0,4955,6473.0,2146.7761876823583,7991,4955,6473.0,2146.7761876823583,7991,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DHCP,Network,0,6,,,,,
26,0,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,0,192.168.137.1,8c:ae:4c:dd:1e:39,8c:ae:4c,0,1,4,0,0,1703189071391,1703189071391,0,1,376,1703189071391,1703189071391,0,1,376,0,0,0,0,0,376,376.0,0.0,376,376,376.0,0.0,376,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,
27,0,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,37984,192.168.137.1,8c:ae:4c:dd:1e:39,8c:ae:4c,53,17,4,0,0,1703189282249,1703189282284,35,2,368,1703189282249,1703189282249,0,1,100,1703189282284,1703189282284,0,1,268,100,184.0,118.79393923933998,268,100,100.0,0.0,100,268,268.0,0.0,268,35,35.0,0.0,35,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
28,0,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,55847,192.168.137.1,8c:ae:4c:dd:1e:39,8c:ae:4c,53,17,4,0,0,1703189282249,1703189282287,38,2,322,1703189282249,1703189282249,0,1,89,1703189282287,1703189282287,0,1,233,89,161.0,101.82337649086284,233,89,89.0,0.0,89,233,233.0,0.0,233,38,38.0,0.0,38,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.UbuntuONE,Network,0,6,connectivity-check.ubuntu.com,,,,
29,0,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,39068,91.189.91.48,8c:ae:4c:dd:1e:39,8c:ae:4c,80,6,4,0,0,1703189283860,1703189286359,2499,9,886,1703189283860,1703189286359,2499,5,425,1703189283908,1703189286259,2351,4,461,66,98.44444444444444,65.13852759909282,255,66,85.0,38.17066936798463,153,66,115.25,93.2429622009082,255,0,312.37500000000006,570.4506833573408,1580,0,624.75,813.5049170103399,1710,3,783.6666666666667,788.6167214390862,1580,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,0,1,0,0,0,4,1,0,2,HTTP.UbuntuONE,Cloud,0,6,connectivity-check.ubuntu.com,,,,
