id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
10,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,47891,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,57818,17,4,0,0,1703182236208,1703182236243,35,1000,60000,1703182236208,1703182236243,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
11,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,45113,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,23494,17,4,0,0,1703182236243,1703182236278,35,1000,60000,1703182236243,1703182236278,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
12,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,58307,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,48533,17,4,0,0,1703182236278,1703182236312,34,1000,60000,1703182236278,1703182236312,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
13,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,58599,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,26158,17,4,0,0,1703182236312,1703182236347,35,1000,60000,1703182236312,1703182236347,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
14,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,50528,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,2032,17,4,0,0,1703182236347,1703182236382,35,1000,60000,1703182236347,1703182236382,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0350350350350351,0.1839604758831311,1,0,0.0350350350350351,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
15,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,50605,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,59621,17,4,0,0,1703182236382,1703182236416,34,1000,60000,1703182236382,1703182236416,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
16,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34713,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,3867,17,4,0,0,1703182236416,1703182236450,34,1000,60000,1703182236416,1703182236450,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
17,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,42219,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,27528,17,4,0,0,1703182236450,1703182236485,35,1000,60000,1703182236450,1703182236485,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
18,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,43835,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,17154,17,4,0,0,1703182236485,1703182236520,35,1000,60000,1703182236485,1703182236520,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
19,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,38199,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,29593,17,4,0,0,1703182236520,1703182236555,35,1000,60000,1703182236520,1703182236555,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
20,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34397,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,59059,17,4,0,0,1703182236555,1703182236591,36,1000,60000,1703182236555,1703182236591,36,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.036036036036036,0.1864731809057187,1,0,0.036036036036036,0.1864731809057187,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
21,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,48773,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,19423,17,4,0,0,1703182236591,1703182236625,34,1000,60000,1703182236591,1703182236625,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1868493194507308,2,0,0.034034034034034,0.1868493194507308,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
22,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,43069,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,25494,17,4,0,0,1703182236625,1703182236659,34,1000,60000,1703182236625,1703182236659,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
23,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,38711,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,21847,17,4,0,0,1703182236659,1703182236696,37,1000,60000,1703182236659,1703182236696,37,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.037037037037037,0.1941778558668513,2,0,0.037037037037037,0.1941778558668513,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
24,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,60844,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,23675,17,4,0,0,1703182236696,1703182236729,33,1000,60000,1703182236696,1703182236729,33,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0330330330330329,0.1843308591668585,2,0,0.0330330330330329,0.1843308591668585,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
25,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34953,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,29028,17,4,0,0,1703182236729,1703182236764,35,1000,60000,1703182236729,1703182236764,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
26,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,58514,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,48625,17,4,0,0,1703182236764,1703182236799,35,1000,60000,1703182236764,1703182236799,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751403,2,0,0.035035035035035,0.1893289853751403,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
27,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,55204,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,42684,17,4,0,0,1703182236799,1703182236833,34,1000,60000,1703182236799,1703182236833,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1868493194507308,2,0,0.034034034034034,0.1868493194507308,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
28,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,50044,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,32248,17,4,0,0,1703182236833,1703182236867,34,1000,60000,1703182236833,1703182236867,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139462,1,0,0.034034034034034,0.1814074424139462,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
29,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,37445,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,13678,17,4,0,0,1703182236867,1703182236902,35,1000,60000,1703182236867,1703182236902,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
30,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,39048,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,10329,17,4,0,0,1703182236902,1703182236937,35,1000,60000,1703182236902,1703182236937,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.183960475883131,1,0,0.035035035035035,0.183960475883131,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
31,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,35517,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,5699,17,4,0,0,1703182236937,1703182236972,35,1000,60000,1703182236937,1703182236972,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
32,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,53962,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,2895,17,4,0,0,1703182236972,1703182237007,35,1000,60000,1703182236972,1703182237007,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
33,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,46911,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,45182,17,4,0,0,1703182237007,1703182237041,34,1000,60000,1703182237007,1703182237041,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.0340340340340341,0.1814074424139461,1,0,0.0340340340340341,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
34,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,39073,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,11340,17,4,0,0,1703182237041,1703182237076,35,1000,60000,1703182237041,1703182237076,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
35,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34101,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,25980,17,4,0,0,1703182237076,1703182237111,35,1000,60000,1703182237076,1703182237111,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1996333657864945,3,0,0.035035035035035,0.1996333657864945,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
36,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,50859,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,62348,17,4,0,0,1703182237111,1703182237146,35,1000,60000,1703182237111,1703182237146,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
37,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,35796,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,30008,17,4,0,0,1703182237146,1703182237180,34,1000,60000,1703182237146,1703182237180,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
38,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,36343,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,32566,17,4,0,0,1703182237180,1703182237215,35,1000,60000,1703182237180,1703182237215,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
39,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,56196,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,57852,17,4,0,0,1703182237215,1703182237250,35,1000,60000,1703182237215,1703182237250,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1893289853751404,2,0,0.035035035035035,0.1893289853751404,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
40,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,34204,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,50826,17,4,0,0,1703182237250,1703182237284,34,1000,60000,1703182237250,1703182237284,34,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.034034034034034,0.1814074424139461,1,0,0.034034034034034,0.1814074424139461,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
41,0,192.168.137.48,dc:a6:32:dc:27:d5,dc:a6:32,60946,192.168.137.198,dc:a6:32:c9:e5:5f,dc:a6:32,15970,17,4,0,0,1703182237284,1703182237319,35,1000,60000,1703182237284,1703182237319,35,1000,60000,0,0,0,0,0,60,60.0,0.0,60,60,60.0,0.0,60,0,0.0,0.0,0,0,0.035035035035035,0.1839604758831311,1,0,0.035035035035035,0.1839604758831311,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RakNet,Game,0,6,,,,,
